id,lead_time,arrival_week,duration,prev_cancel,booking_changes,waiting_period,per_Day_price,parking,special_request,segment,deposit,cust_type,is_cancelled
2495,35,33,1,0,2,0,152.1,0,1,Online TA,No Deposit     ,Transient,0
2496,3,2,3,0,0,0,77,0,1,Online TA,No Deposit     ,Transient,0
2497,39,47,3,0,0,0,74.8,0,2,Online TA,No Deposit     ,Transient,1
2498,77,33,3,0,0,0,117,0,1,Direct,No Deposit     ,Transient-Party,0
2499,8,37,2,0,0,0,118.5,0,1,Direct,No Deposit     ,Transient,1
2500,93,25,3,0,0,0,99,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
2501,5,34,0,0,0,0,114.3,0,1,Direct,No Deposit     ,Transient,0
2502,72,17,1,0,0,0,118.8,0,1,Online TA,No Deposit     ,Transient-Party,0
2503,130,16,2,0,0,0,89,0,1,Offline TA/TO,No Deposit     ,Transient,0
2504,174,22,2,0,0,0,100,0,0,Groups,Non Refund     ,Transient,1
2505,121,34,4,0,0,0,125,0,1,Online TA,No Deposit     ,Transient,1
2506,29,15,3,0,0,0,149,0,2,Online TA,No Deposit     ,Transient,0
2507,91,40,2,0,0,0,80,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2508,182,53,4,0,0,0,144.5,0,1,Online TA,No Deposit     ,Transient,1
2509,130,13,3,0,0,0,82.88,0,1,Direct,No Deposit     ,Transient,0
2510,23,16,3,0,0,0,125.2,0,1,Online TA,No Deposit     ,Transient,0
2511,10,28,1,0,0,0,137.7,0,0,Corporate,No Deposit     ,Transient-Party,0
2512,153,43,2,0,0,0,72.25,0,1,Offline TA/TO,No Deposit     ,Transient,0
2513,69,37,2,0,0,0,62,0,0,Groups,No Deposit     ,Transient-Party,0
2514,281,40,1,0,0,174,96,0,0,Groups,No Deposit     ,Transient-Party,1
2515,79,28,5,0,0,0,146.96,0,2,Online TA,No Deposit     ,Transient,0
2516,116,25,2,0,0,0,99,0,0,Online TA,No Deposit     ,Transient,1
2517,0,47,1,0,0,0,89,0,0,Direct,No Deposit     ,Transient,0
2518,238,44,2,0,0,0,112.5,0,0,Online TA,No Deposit     ,Transient,1
2519,32,25,3,0,0,0,89,0,0,Online TA,No Deposit     ,Transient,1
2520,80,13,2,0,0,0,106.2,0,1,Offline TA/TO,No Deposit     ,Transient,1
2521,95,45,1,0,0,0,79.8,0,2,Online TA,No Deposit     ,Transient,1
2522,42,7,2,0,0,0,105.33,0,0,Direct,No Deposit     ,Transient,0
2523,386,31,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
2524,27,17,3,0,0,0,115,0,2,Online TA,No Deposit     ,Transient,0
2525,4,39,1,0,0,0,149.38,0,1,Online TA,No Deposit     ,Transient,0
2526,34,50,2,1,0,0,90,0,0,Offline TA/TO,Non Refund     ,Transient,1
2527,0,22,1,0,0,0,152,0,0,Direct,No Deposit     ,Transient,0
2528,4,48,2,0,0,0,75.51,0,0,Online TA,No Deposit     ,Transient,0
2529,16,44,1,0,0,0,95,0,1,Online TA,No Deposit     ,Contract,0
2530,166,45,3,0,0,0,110,0,0,Offline TA/TO,Non Refund     ,Transient,1
2531,93,53,3,0,0,0,60,0,0,Offline TA/TO,No Deposit     ,Transient,0
2532,3,51,3,0,0,0,58,0,0,Offline TA/TO,No Deposit     ,Transient,0
2533,4,15,2,0,0,0,112.5,0,1,Online TA,No Deposit     ,Transient,0
2534,257,27,2,0,0,0,101.5,0,0,Offline TA/TO,No Deposit     ,Transient,0
2535,67,16,3,0,0,0,89.25,0,0,Online TA,No Deposit     ,Transient,1
2536,335,42,3,0,0,0,0,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2537,39,33,2,0,0,0,101.5,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
2538,303,33,1,0,0,0,99.9,0,1,Online TA,No Deposit     ,Transient,1
2539,18,51,0,0,0,0,80,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2540,26,17,2,0,0,0,95,0,2,Direct,No Deposit     ,Transient,0
2541,186,18,3,0,0,0,68.55,0,0,Online TA,No Deposit     ,Transient,0
2542,52,48,4,0,0,0,74.8,0,1,Online TA,No Deposit     ,Transient,0
2543,18,19,1,0,0,0,150,0,1,Online TA,No Deposit     ,Transient,1
2544,59,18,3,0,0,0,128.69,0,0,Online TA,No Deposit     ,Transient,1
2545,305,40,1,1,0,17,100,0,0,Groups,Non Refund     ,Transient,1
2546,20,6,2,0,0,0,98,0,0,Online TA,No Deposit     ,Transient,0
2547,91,38,3,3,3,0,65,0,0,Corporate,No Deposit     ,Transient,0
2548,166,46,4,0,0,0,87.5,0,3,Online TA,No Deposit     ,Transient,1
2549,40,41,2,0,0,0,139.5,0,0,Online TA,No Deposit     ,Transient,1
2550,161,13,2,0,0,101,130,0,0,Offline TA/TO,Non Refund     ,Transient,1
2551,140,53,5,0,0,0,70,0,0,Offline TA/TO,Non Refund     ,Transient,1
2552,166,22,2,0,0,0,126,0,1,Online TA,No Deposit     ,Transient,1
2553,38,2,1,0,0,0,75,0,0,Corporate,Non Refund     ,Transient,1
2554,87,43,2,0,1,0,118.8,0,1,Online TA,No Deposit     ,Transient,0
2555,41,46,3,0,0,0,60,0,1,Offline TA/TO,No Deposit     ,Group,0
2556,65,31,5,0,0,0,142,0,2,Online TA,No Deposit     ,Transient,0
2557,219,36,2,1,0,0,80,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
2558,56,5,3,0,0,0,60,0,0,Groups,Non Refund     ,Transient,1
2559,1,31,5,0,0,0,168.43,0,0,Direct,No Deposit     ,Transient,0
2560,11,1,2,0,0,0,99.17,0,0,Online TA,No Deposit     ,Transient,1
2561,54,46,2,0,0,0,90.1,0,1,Online TA,No Deposit     ,Transient,0
2562,39,7,1,0,0,0,67.5,0,1,Online TA,No Deposit     ,Transient,0
2563,53,27,2,0,0,0,101.1,0,0,Online TA,No Deposit     ,Transient,1
2564,11,15,2,0,0,0,124.5,0,0,Direct,No Deposit     ,Transient-Party,0
2565,129,2,1,0,0,0,67,0,0,Groups,Non Refund     ,Transient,1
2566,126,41,1,0,0,0,118.8,0,2,Online TA,No Deposit     ,Transient,0
2567,52,11,1,0,0,0,80,0,0,Offline TA/TO,Non Refund     ,Transient,1
2568,186,22,2,0,0,0,130,0,0,Groups,Non Refund     ,Transient,1
2569,174,16,3,0,2,0,117,0,1,Online TA,No Deposit     ,Transient,0
2570,91,14,2,0,2,0,178.5,0,4,Online TA,No Deposit     ,Transient,0
2571,167,18,5,0,0,0,174.21,0,0,Online TA,No Deposit     ,Transient,1
2572,41,23,3,0,0,0,126.67,0,1,Online TA,No Deposit     ,Transient,1
2573,42,44,4,0,0,0,73.15,0,1,Online TA,No Deposit     ,Transient,0
2574,63,18,4,0,0,0,87.98,0,0,Offline TA/TO,No Deposit     ,Transient,1
2575,105,42,3,0,0,0,75,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2576,156,17,3,0,0,0,100,0,0,Groups,Non Refund     ,Transient,1
2577,1,44,1,0,0,0,203.81,0,1,Online TA,No Deposit     ,Transient,0
2578,128,26,2,0,0,0,120,0,0,Online TA,No Deposit     ,Transient,1
2579,1,50,1,0,0,0,85,0,0,Corporate,No Deposit     ,Transient,0
2580,15,8,1,0,0,0,81,0,0,Corporate,No Deposit     ,Transient-Party,0
2581,1,36,3,0,0,0,121.33,0,1,Online TA,No Deposit     ,Contract,0
2582,118,24,2,0,0,0,110,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2583,41,12,1,0,0,0,85.67,0,0,Corporate,No Deposit     ,Transient-Party,0
2584,47,16,3,0,0,0,85.5,0,0,Offline TA/TO,No Deposit     ,Transient,0
2585,260,27,2,1,0,0,62,0,0,Groups,Non Refund     ,Transient-Party,1
2586,186,22,2,0,0,0,130,0,0,Groups,Non Refund     ,Transient,1
2587,395,13,2,1,0,0,62.8,0,0,Groups,Non Refund     ,Transient,1
2588,61,25,1,0,0,0,90.95,0,1,Offline TA/TO,No Deposit     ,Transient,0
2589,147,30,1,0,0,0,184.5,0,0,Online TA,No Deposit     ,Transient,0
2590,237,16,2,0,0,0,145.8,0,0,Online TA,No Deposit     ,Transient,1
2591,5,6,0,0,0,0,171.26,0,2,Online TA,No Deposit     ,Transient,0
2592,84,24,2,0,1,0,116.1,0,0,Online TA,No Deposit     ,Transient,1
2593,45,41,3,0,0,0,102.04,0,1,Online TA,No Deposit     ,Transient,0
2594,59,14,5,0,0,0,101.27,0,2,Online TA,No Deposit     ,Transient,0
2595,43,3,3,0,0,0,86.75,0,0,Online TA,No Deposit     ,Transient,1
2596,137,49,4,0,1,0,85.16,0,1,Online TA,No Deposit     ,Transient,1
2597,0,23,2,0,0,0,120,0,0,Corporate,No Deposit     ,Transient,1
2598,20,25,2,0,0,0,93.17,0,1,Online TA,No Deposit     ,Transient,0
2599,153,8,4,0,0,0,119,0,2,Online TA,No Deposit     ,Transient,0
2600,454,41,1,0,0,0,59,0,0,Groups,Non Refund     ,Transient,1
2601,38,13,2,0,0,0,171,0,0,Online TA,No Deposit     ,Transient,1
2602,78,13,4,0,0,0,109.18,0,1,Offline TA/TO,No Deposit     ,Transient,0
2603,96,17,3,0,0,0,82.45,0,1,Online TA,No Deposit     ,Transient,0
2604,144,22,4,0,0,0,92.55,0,0,Online TA,No Deposit     ,Transient,0
2605,25,45,2,1,0,0,90.95,0,1,Online TA,No Deposit     ,Contract,1
2606,166,45,3,0,0,0,110,0,0,Offline TA/TO,Non Refund     ,Transient,1
2607,622,12,1,0,0,0,59,0,0,Groups,Non Refund     ,Transient,1
2608,43,12,3,0,0,0,105.4,0,0,Online TA,No Deposit     ,Transient,0
2609,10,7,2,0,0,0,92,0,1,Online TA,No Deposit     ,Transient,0
2610,131,33,1,0,0,0,94.5,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2611,5,26,3,0,0,0,186.67,0,0,Online TA,No Deposit     ,Transient,1
2612,6,4,1,0,0,0,88,0,3,Online TA,No Deposit     ,Transient,0
2613,47,17,0,0,1,0,75,1,0,Corporate,No Deposit     ,Transient-Party,0
2614,123,28,1,0,0,0,108,0,1,Online TA,No Deposit     ,Transient,0
2615,116,12,2,0,1,0,100,0,1,Groups,No Deposit     ,Transient-Party,0
2616,8,3,18,0,0,0,80.62,0,0,Online TA,No Deposit     ,Transient,1
2617,17,36,1,0,0,0,69.49,0,1,Online TA,No Deposit     ,Transient,0
2618,20,11,1,0,0,0,178,0,0,Groups,No Deposit     ,Transient-Party,0
2619,35,30,2,0,0,0,160,0,2,Online TA,No Deposit     ,Transient,0
2620,92,39,0,0,0,0,125.1,0,2,Online TA,No Deposit     ,Transient,0
2621,15,8,1,0,0,0,81,0,0,Corporate,No Deposit     ,Transient-Party,0
2622,288,42,2,1,1,0,80,0,0,Offline TA/TO,Non Refund     ,Transient-Party,1
2623,33,10,6,0,0,0,64.46,0,1,Online TA,No Deposit     ,Transient,0
2624,18,41,1,1,0,0,110,0,0,Groups,Non Refund     ,Transient,1
2625,37,42,3,0,0,0,95,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
2626,95,30,2,0,0,0,125,0,1,Online TA,No Deposit     ,Transient,1
2627,104,17,1,0,0,0,189,0,0,Online TA,No Deposit     ,Transient,1
2628,0,2,0,0,0,0,79,0,0,Corporate,No Deposit     ,Transient,0
2629,2,22,1,0,0,0,161,0,1,Online TA,No Deposit     ,Transient,0
2630,66,4,2,0,0,0,93.6,0,1,Online TA,No Deposit     ,Transient,0
2631,185,45,2,0,0,0,107.1,0,0,Online TA,No Deposit     ,Transient,1
2632,60,15,2,0,0,0,160.2,0,0,Online TA,No Deposit     ,Transient,0
2633,65,28,1,0,0,0,126,0,1,Direct,No Deposit     ,Transient-Party,0
2634,54,46,2,0,0,0,96,0,1,Online TA,No Deposit     ,Transient,0
2635,104,20,2,0,0,0,160,0,0,Groups,Non Refund     ,Transient,1
2636,151,12,1,0,1,0,85,0,1,Groups,No Deposit     ,Transient-Party,0
2637,99,8,1,1,0,0,80,0,0,Corporate,No Deposit     ,Transient-Party,1
2638,161,17,2,0,0,0,166.5,0,0,Online TA,No Deposit     ,Transient,1
2639,233,38,1,1,0,0,120,0,0,Offline TA/TO,Non Refund     ,Transient-Party,1
2640,230,37,5,0,0,0,137,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
2641,12,34,2,0,0,0,110,0,2,Direct,No Deposit     ,Transient,0
2642,0,23,0,0,0,0,99,0,0,Online TA,No Deposit     ,Transient,0
2643,282,24,3,0,0,48,73.33,0,1,Groups,No Deposit     ,Transient-Party,0
2644,222,34,2,0,0,0,117,0,0,Online TA,No Deposit     ,Transient,1
2645,315,27,1,0,1,0,91.85,0,3,Online TA,No Deposit     ,Transient,1
2646,198,22,2,0,0,0,115.21,0,1,Online TA,No Deposit     ,Transient,0
2647,46,19,1,0,0,0,126.9,0,2,Online TA,No Deposit     ,Transient,0
2648,24,13,1,0,2,0,100,0,1,Groups,No Deposit     ,Transient-Party,0
2649,85,4,1,1,0,0,75,0,0,Groups,Non Refund     ,Transient,1
2650,5,21,1,0,0,0,89.1,0,0,Online TA,No Deposit     ,Transient,1
2651,56,5,3,0,0,0,60,0,0,Groups,Non Refund     ,Transient,1
2652,219,36,2,0,1,0,76.67,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2653,93,44,1,0,1,0,81.5,0,2,Online TA,No Deposit     ,Transient,0
2654,50,35,5,0,0,0,62,0,0,Groups,No Deposit     ,Transient,0
2655,28,35,1,0,0,0,118.15,0,1,Direct,No Deposit     ,Transient,0
2656,98,41,2,0,0,0,85,0,0,Groups,No Deposit     ,Contract,1
2657,180,42,1,0,0,0,70,0,0,Offline TA/TO,Non Refund     ,Transient,1
2658,92,13,1,0,0,0,100,0,0,Offline TA/TO,Non Refund     ,Transient,1
2659,18,3,2,0,0,0,153.67,0,0,Online TA,No Deposit     ,Transient,1
2660,62,22,2,0,0,0,187.5,0,0,Offline TA/TO,No Deposit     ,Transient,0
2661,84,30,3,0,0,0,120,0,1,Online TA,No Deposit     ,Transient,0
2662,88,39,2,0,0,0,170,0,0,Groups,Non Refund     ,Transient,1
2663,4,11,0,0,0,0,241.25,0,0,Groups,No Deposit     ,Transient-Party,0
2664,130,16,4,1,0,10,100,0,0,Groups,Non Refund     ,Transient,1
2665,116,29,2,0,0,0,137.7,0,1,Online TA,No Deposit     ,Transient,0
2666,33,19,2,0,2,0,130,0,1,Groups,No Deposit     ,Transient-Party,0
2667,98,19,4,0,0,0,109.65,0,2,Online TA,No Deposit     ,Transient,0
2668,20,30,2,0,0,0,140,0,0,Direct,No Deposit     ,Transient,1
2669,59,33,1,0,0,0,144.9,0,1,Online TA,No Deposit     ,Transient,0
2670,53,26,2,0,1,0,32.5,0,1,Groups,No Deposit     ,Transient-Party,0
2671,47,25,3,0,0,0,133.33,0,2,Online TA,No Deposit     ,Transient,0
2672,256,43,3,0,0,0,103.7,0,0,Online TA,No Deposit     ,Transient-Party,1
2673,247,2,5,0,0,0,92.65,0,0,Online TA,No Deposit     ,Transient,1
2674,37,18,4,0,0,0,148.95,0,0,Online TA,No Deposit     ,Transient,1
2675,117,14,4,0,0,0,93.5,0,0,Offline TA/TO,Non Refund     ,Transient,1
2676,128,28,3,0,0,0,103.5,0,0,Online TA,No Deposit     ,Transient,1
2677,77,18,2,0,0,0,80,0,0,Offline TA/TO,No Deposit     ,Transient,0
2678,16,30,1,0,0,0,86,0,0,Groups,No Deposit     ,Transient-Party,0
2679,41,1,3,0,0,0,68.07,0,1,Online TA,No Deposit     ,Transient,0
2680,448,24,1,0,0,0,112.67,0,3,Groups,No Deposit     ,Transient-Party,0
2681,0,39,1,0,0,0,170,0,0,Direct,No Deposit     ,Transient,1
2682,521,35,1,0,0,0,90,0,0,Offline TA/TO,Non Refund     ,Transient,1
2683,39,10,2,0,0,0,60.1,0,0,Online TA,No Deposit     ,Transient,0
2684,236,22,3,0,0,0,125.1,0,1,Online TA,No Deposit     ,Transient,1
2685,163,33,2,0,1,0,131.5,0,1,Online TA,No Deposit     ,Transient-Party,0
2686,3,33,1,0,0,0,75,0,0,Offline TA/TO,No Deposit     ,Transient,0
2687,29,16,3,0,0,0,102.8,0,1,Online TA,No Deposit     ,Transient,0
2688,3,27,1,0,0,0,0,0,1,Complementary,No Deposit     ,Transient,0
2689,48,8,2,0,0,0,65,0,1,Groups,No Deposit     ,Transient-Party,0
2690,68,20,1,0,1,0,110,0,0,Groups,No Deposit     ,Transient-Party,0
2691,124,33,3,0,0,0,96.56,0,0,Offline TA/TO,No Deposit     ,Transient,0
2692,156,17,3,0,0,0,100,0,0,Groups,Non Refund     ,Transient,1
2693,418,40,2,0,0,223,107,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2694,95,1,2,1,0,0,106.2,0,1,Online TA,No Deposit     ,Contract,1
2695,3,49,3,0,0,0,156.33,0,2,Online TA,No Deposit     ,Transient,0
2696,79,16,2,0,0,0,96.3,0,1,Online TA,No Deposit     ,Transient-Party,0
2697,3,39,3,0,2,0,218.72,0,1,Online TA,No Deposit     ,Transient,0
2698,101,20,3,0,0,0,80.75,0,1,Offline TA/TO,No Deposit     ,Transient,1
2699,32,20,1,0,0,0,185,0,0,Direct,No Deposit     ,Transient,1
2700,51,42,3,0,1,0,69.11,0,0,Online TA,No Deposit     ,Group,0
2701,132,41,2,0,0,0,89.76,0,0,Offline TA/TO,No Deposit     ,Transient,0
2702,4,53,2,0,0,0,95.2,0,1,Online TA,No Deposit     ,Transient,0
2703,119,43,3,0,2,0,129.96,0,2,Online TA,No Deposit     ,Transient,0
2704,124,20,2,0,1,0,117.1,0,1,Online TA,No Deposit     ,Transient-Party,0
2705,17,7,0,0,0,0,81.07,0,1,Online TA,No Deposit     ,Transient,0
2706,79,28,2,0,0,0,112.05,0,0,Online TA,No Deposit     ,Transient,1
2707,146,14,3,1,0,28,80,0,0,Offline TA/TO,Non Refund     ,Transient,1
2708,49,2,10,0,0,0,109.2,0,0,Direct,No Deposit     ,Transient,1
2709,7,12,3,0,1,0,117.8,0,1,Online TA,No Deposit     ,Transient,0
2710,123,25,2,0,0,0,99,0,0,Online TA,No Deposit     ,Transient,0
2711,358,27,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
2712,6,28,2,0,0,0,62,0,0,Groups,No Deposit     ,Transient-Party,0
2713,225,27,3,0,0,0,156.6,0,0,Online TA,No Deposit     ,Transient,1
2714,31,44,3,0,0,0,149,0,2,Online TA,No Deposit     ,Transient,0
2715,230,23,2,0,0,57,120,0,0,Groups,Non Refund     ,Transient,1
2716,30,36,1,0,0,0,122.85,1,1,Online TA,No Deposit     ,Transient,0
2717,321,36,2,1,0,0,62,0,0,Groups,Non Refund     ,Contract,1
2718,0,4,0,0,0,0,89,0,1,Direct,No Deposit     ,Transient,0
2719,249,53,5,0,1,0,184.65,0,0,Offline TA/TO,No Deposit     ,Transient,0
2720,204,29,4,0,1,0,81.81,0,0,Online TA,No Deposit     ,Transient-Party,0
2721,265,34,3,0,0,0,99,0,0,Online TA,No Deposit     ,Transient,1
2722,274,32,1,0,0,0,96.5,0,1,Online TA,No Deposit     ,Transient,0
2723,1,1,2,0,1,0,59,0,0,Online TA,No Deposit     ,Transient,0
2724,279,35,3,0,1,0,89.1,0,2,Online TA,No Deposit     ,Transient,0
2725,112,23,2,0,0,0,100,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2726,211,35,3,0,0,0,162,0,1,Online TA,No Deposit     ,Transient,0
2727,1,39,3,0,0,0,111.65,0,2,Online TA,No Deposit     ,Group,1
2728,118,32,2,0,0,0,155,0,1,Online TA,No Deposit     ,Transient,1
2729,225,21,4,0,0,0,107.1,0,0,Online TA,No Deposit     ,Transient,1
2730,0,28,1,0,0,0,249.3,0,2,Direct,No Deposit     ,Transient,0
2731,12,53,4,0,0,0,125.8,0,2,Online TA,No Deposit     ,Transient,1
2732,59,3,1,0,1,0,97,0,0,Direct,No Deposit     ,Transient,0
2733,444,49,3,1,0,39,75,0,0,Offline TA/TO,Non Refund     ,Transient,1
2734,5,19,2,0,0,0,145,0,1,Online TA,No Deposit     ,Transient,0
2735,102,33,4,0,0,0,155,0,1,Online TA,No Deposit     ,Transient,1
2736,20,23,2,0,0,0,132.67,0,1,Online TA,No Deposit     ,Transient,0
2737,4,20,2,0,0,0,95,0,0,Offline TA/TO,No Deposit     ,Transient,0
2738,108,12,2,1,0,0,80,0,0,Offline TA/TO,Non Refund     ,Transient,1
2739,28,22,2,0,0,0,149.15,0,0,Online TA,No Deposit     ,Transient,1
2740,254,39,1,0,0,0,96,0,0,Groups,Non Refund     ,Transient,1
2741,5,34,10,0,0,0,98.62,0,2,Online TA,No Deposit     ,Contract,1
2742,384,30,2,0,0,0,65,0,0,Groups,Non Refund     ,Transient,1
2743,1,34,1,0,0,0,184.5,0,2,Online TA,No Deposit     ,Transient,0
2744,172,16,2,0,0,0,117,0,2,Online TA,No Deposit     ,Transient,0
2745,16,53,4,0,0,0,76.67,0,0,Groups,Non Refund     ,Transient,1
2746,59,15,3,0,0,0,80.75,0,0,Offline TA/TO,No Deposit     ,Transient,0
2747,518,34,1,0,0,0,112.67,0,1,Groups,No Deposit     ,Transient-Party,0
2748,52,10,1,0,0,0,79.2,0,1,Online TA,No Deposit     ,Transient,1
2749,334,38,2,1,0,0,62,0,0,Groups,Non Refund     ,Transient-Party,1
2750,218,50,2,0,0,0,49.68,0,0,Online TA,No Deposit     ,Transient,1
2751,103,16,0,0,0,0,76.22,0,1,Online TA,No Deposit     ,Transient,0
2752,125,21,2,0,0,0,126,0,2,Online TA,No Deposit     ,Transient,1
2753,2,32,3,0,0,0,75,0,1,Direct,No Deposit     ,Transient,0
2754,243,10,2,0,0,0,103.5,0,0,Online TA,No Deposit     ,Transient,1
2755,0,31,0,0,0,0,0,0,0,Complementary,No Deposit     ,Transient,0
2756,70,16,3,0,0,0,126,0,0,Online TA,No Deposit     ,Transient,1
2757,17,5,4,0,0,0,125.8,0,1,Online TA,No Deposit     ,Transient,1
2758,0,21,2,0,0,0,153,0,0,Online TA,No Deposit     ,Transient,0
2759,99,15,4,0,2,0,113,0,0,Groups,No Deposit     ,Transient-Party,0
2760,40,27,3,0,0,0,102.6,0,0,Online TA,No Deposit     ,Transient,1
2761,27,24,1,0,0,0,120,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
2762,24,7,2,0,0,0,74.8,0,1,Online TA,No Deposit     ,Transient,0
2763,0,48,1,0,0,0,65,0,0,Offline TA/TO,No Deposit     ,Transient,1
2764,0,11,0,0,0,0,80,0,0,Corporate,No Deposit     ,Transient,0
2765,152,16,1,0,1,0,198,1,1,Online TA,No Deposit     ,Transient,0
2766,171,22,2,0,0,0,126,0,0,Direct,No Deposit     ,Transient,0
2767,2,9,0,0,0,0,79.2,0,0,Direct,No Deposit     ,Transient,0
2768,307,34,2,1,0,0,62.8,0,0,Groups,No Deposit     ,Transient-Party,1
2769,297,33,1,1,0,0,62,0,0,Groups,Non Refund     ,Contract,1
2770,47,41,3,0,1,0,79,0,2,Online TA,No Deposit     ,Transient,0
2771,173,23,2,0,0,0,120,0,0,Groups,Non Refund     ,Transient,1
2772,92,25,5,0,0,0,120.58,0,0,Direct,No Deposit     ,Transient,0
2773,24,40,0,0,0,0,85.5,0,0,Offline TA/TO,No Deposit     ,Transient,0
2774,154,19,4,0,0,0,89.25,0,0,Direct,No Deposit     ,Transient,0
2775,68,10,5,0,0,0,68,0,1,Offline TA/TO,No Deposit     ,Transient,0
2776,69,52,1,0,0,0,93.6,0,2,Online TA,No Deposit     ,Transient,1
2777,212,22,2,0,0,0,127.33,0,1,Groups,No Deposit     ,Transient-Party,0
2778,33,46,4,0,1,0,42,0,1,Offline TA/TO,No Deposit     ,Group,0
2779,240,30,1,0,0,0,110,0,0,Groups,Non Refund     ,Transient,1
2780,113,42,1,0,0,0,108,0,1,Online TA,No Deposit     ,Transient-Party,0
2781,66,36,1,0,0,0,72.25,0,0,Offline TA/TO,No Deposit     ,Transient,0
2782,3,50,0,0,0,0,105,0,0,Online TA,No Deposit     ,Transient,0
2783,0,34,1,0,0,0,200,0,0,Direct,No Deposit     ,Transient,0
2784,0,32,2,0,0,0,80,0,0,Online TA,No Deposit     ,Transient,0
2785,36,43,0,0,0,0,107.1,0,1,Online TA,No Deposit     ,Transient,1
2786,47,34,3,0,0,0,135.9,0,1,Online TA,No Deposit     ,Transient,1
2787,186,22,2,0,0,0,130,0,0,Groups,Non Refund     ,Transient,1
2788,0,19,1,0,0,0,0,0,2,Complementary,No Deposit     ,Transient,0
2789,60,42,3,0,0,0,60,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
2790,233,38,1,1,0,0,120,0,0,Offline TA/TO,Non Refund     ,Transient-Party,1
2791,4,21,1,0,0,0,112,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
2792,33,27,2,0,0,0,111.9,0,0,Online TA,No Deposit     ,Transient,1
2793,18,19,9,0,0,0,294.55,0,1,Online TA,No Deposit     ,Transient,1
2794,0,33,0,0,0,0,96,0,0,Online TA,No Deposit     ,Transient,0
2795,132,30,1,0,0,0,90,0,0,Groups,No Deposit     ,Transient-Party,0
2796,7,34,1,0,1,0,153,0,0,Online TA,No Deposit     ,Contract,0
2797,106,25,3,0,0,0,117,0,1,Online TA,No Deposit     ,Transient,0
2798,188,25,2,0,0,39,130,0,0,Offline TA/TO,Non Refund     ,Transient,1
2799,12,1,2,0,0,0,146.2,0,0,Online TA,No Deposit     ,Transient,1
2800,0,28,3,0,0,0,110.46,0,1,Online TA,No Deposit     ,Transient,0
2801,161,49,4,0,0,0,94,1,3,Online TA,No Deposit     ,Transient,0
2802,5,9,4,0,0,0,80,0,0,Corporate,No Deposit     ,Transient-Party,0
2803,135,33,3,0,0,0,103.5,0,1,Online TA,No Deposit     ,Transient,0
2804,115,13,0,1,0,22,70,0,0,Groups,Non Refund     ,Transient,1
2805,92,11,3,0,2,0,91.8,0,1,Online TA,No Deposit     ,Transient,1
2806,178,19,3,0,0,0,145,0,1,Direct,No Deposit     ,Transient,1
2807,6,34,0,0,0,0,264.44,0,2,Online TA,No Deposit     ,Transient,0
2808,72,33,2,0,0,0,160,0,2,Online TA,No Deposit     ,Transient,0
2809,149,24,3,0,0,0,129,0,0,Online TA,No Deposit     ,Transient,1
2810,7,35,1,0,0,0,137,1,2,Online TA,No Deposit     ,Transient,0
2811,42,10,1,0,0,0,106.2,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
2812,0,45,1,0,0,0,89,0,0,Corporate,No Deposit     ,Transient,0
2813,258,43,0,0,0,0,110,0,0,Offline TA/TO,Non Refund     ,Transient,1
2814,316,21,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
2815,461,42,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
2816,1,21,1,0,0,0,0,0,2,Complementary,No Deposit     ,Transient,0
2817,33,43,4,1,0,0,17.6,0,1,Offline TA/TO,No Deposit     ,Transient,1
2818,115,32,4,0,0,0,123.75,0,1,Online TA,No Deposit     ,Transient,0
2819,6,52,0,0,0,0,88,0,1,Online TA,No Deposit     ,Transient,0
2820,10,6,3,0,0,0,233.75,0,2,Offline TA/TO,No Deposit     ,Transient,0
2821,274,21,3,0,0,0,135,0,2,Online TA,No Deposit     ,Transient,1
2822,10,8,2,0,0,0,127.5,0,0,Online TA,No Deposit     ,Transient,0
2823,21,40,1,0,0,0,129,0,2,Online TA,No Deposit     ,Transient,1
2824,97,23,3,0,0,0,170.5,0,0,Online TA,No Deposit     ,Transient,0
2825,265,26,2,0,1,0,90,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
